-937.544861,111.568977,2023-06-22 13:51:23.066
-727.163208,90.107513,2023-06-22 13:51:23.366
-569.233948,72.406822,2023-06-22 13:51:23.567
-312.031708,44.599915,2023-06-22 13:51:23.866
-129.407852,25.548922,2023-06-22 13:51:24.066
143.782043,-3.847848,2023-06-22 13:51:24.367
326.578156,-23.795921,2023-06-22 13:51:24.566
584.043701,-51.518833,2023-06-22 13:51:24.866
740.88501,-68.953484,2023-06-22 13:51:25.066
947.135193,-92.246109,2023-06-22 13:51:25.367
1061.979492,-104.783882,2023-06-22 13:51:25.567
1193.828857,-118.890968,2023-06-22 13:51:25.867
1252.90918,-126.769768,2023-06-22 13:51:26.066
1293.944214,-130.679398,2023-06-22 13:51:26.366
1290.690063,-130.409424,2023-06-22 13:51:26.567
1237.52478,-125.930122,2023-06-22 13:51:26.867
1172.031616,-119.036263,2023-06-22 13:51:27.067
1029.639893,-103.837219,2023-06-22 13:51:27.367
910.276978,-89.734238,2023-06-22 13:51:27.566
694.919739,-66.754486,2023-06-22 13:51:27.866
534.295715,-48.702526,2023-06-22 13:51:28.066
273.450287,-20.727993,2023-06-22 13:51:28.367
90.674149,-1.825724,2023-06-22 13:51:28.567
-183.029999,28.626236,2023-06-22 13:51:28.868
-362.998627,46.879871,2023-06-22 13:51:29.067
-615.939514,75.412209,2023-06-22 13:51:29.367
-770.650391,91.514557,2023-06-22 13:51:29.568
