3.190 ;-0.00451;
3.200 ;-0.00455;
3.210 ;-0.00458;
3.220 ;-0.00461;
3.230 ;-0.00464;
3.240 ;-0.00466;
3.250 ;-0.00468;
3.260 ;-0.00470;
3.270 ;-0.00473;
3.280 ;-0.00475;
3.290 ;-0.00477;
3.300 ;-0.00479;
3.310 ;-0.00481;
3.320 ;-0.00483;
3.330 ;-0.00485;
3.340 ;-0.00486;
3.350 ;-0.00488;
3.360 ;-0.00489;
3.370 ;-0.00490;
3.380 ;-0.00491;
3.390 ;-0.00492;
3.400 ;-0.00493;
3.410 ;-0.00495;
3.420 ;-0.00495;
3.430 ;-0.00496;
3.440 ;-0.00497;
3.450 ;-0.00497;
3.460 ;-0.00497;
3.470 ;-0.00498;
3.480 ;-0.00498;
3.490 ;-0.00498;
3.500 ;-0.00499;
3.510 ;-0.00499;
3.520 ;-0.00499;
3.530 ;-0.00500;
3.540 ;-0.00500;
3.550 ;-0.00500;
3.560 ;-0.00500;
3.570 ;-0.00500;
3.580 ;-0.00500;
3.590 ;-0.00500;
3.600 ;-0.00500;
3.610 ;-0.00500;
3.620 ;-0.00500;
3.630 ;-0.00500;
3.640 ;-0.00500;
3.650 ;-0.00500;
3.660 ;-0.00500;
3.670 ;-0.00500;
3.680 ;-0.00499;
3.690 ;-0.00499;
3.700 ;-0.00499;
3.710 ;-0.00499;
3.720 ;-0.00499;
3.730 ;-0.00499;
3.740 ;-0.00498;
3.750 ;-0.00498;
3.760 ;-0.00497;
3.770 ;-0.00497;
3.780 ;-0.00496;
3.790 ;-0.00495;
3.800 ;-0.00495;
3.810 ;-0.00494;
3.820 ;-0.00493;
3.830 ;-0.00492;
3.840 ;-0.00490;
3.850 ;-0.00489;
3.860 ;-0.00488;
3.870 ;-0.00486;
3.880 ;-0.00485;
3.890 ;-0.00483;
3.900 ;-0.00481;
3.910 ;-0.00479;
3.920 ;-0.00477;
3.930 ;-0.00475;
3.940 ;-0.00473;
3.950 ;-0.00470;
3.960 ;-0.00467;
3.970 ;-0.00464;
3.980 ;-0.00461;
3.990 ;-0.00458;
4.000 ;-0.00455;
4.010 ;-0.00452;
4.020 ;-0.00449;
