255.53,5.06
161.12,9.64
108.34,11.21
10.55,14.15
-86.43,17.54
-182.77,22.18
-276.71,24.45
-367.11,27.7
-453.53,31.07
-497.53,32.89
-575.4,34.9
-644.04,36.25
-706.58,38.98
-759.66,40.37
-803.79,41.08
-837.8,42.33
-853.29,43.39
-871.69,43.37
-880.17,42.88
-877.69,41.71
-865.23,40.63
-842.11,39.52
-808.97,38.68
-787.29,37.14
-739.36,35.62
-681.75,32.32
-616.21,29.43
-544.28,26.72
-465.22,24.25
-379.88,19.35
-330.49,18.52
-239.21,15.67
-144.05,11.48
-46.75,7.77
50.08,4.98
147.04,0.66
241.21,-3.67
293.7,-4.49
382.87,-7.28
466.71,-9.81
545.83,-14.73
617.32,-16.06
682.51,-17.25
738.57,-19.18
765.71,-19.62
806.51,-21.21
838.82,-22.27
860.06,-22.1
870.74,-22.25
870.74,-22.25
860.6,-21.2
850.19,-21.46
824.27,-19.29
787.17,-18.13
739.89,-15.41
684.67,-11.96
622.46,-9.74
549.52,-7.45
506.74,-5.23
424.74,-1.48
337.11,1.31
245.36,5.2
151.68,9.46
54.31,12.21
-43.28,16.66
-97.57,18.31
-193.11,22.06
-285.55,24.03
-375.95,28.3
-460.63,31.56
-539.09,34.67
-612.93,36.12
-649.35,36.82
-709.99,38.66
-763.09,39.95
-806.3,42.28
-840.35,43.76
-862.69,44.22
-875.68,43.14
-879.58,43.28
-874.98,41.89
-861.45,41.23
-837.69,39.18
-803.21,38.63
-760.05,36.48
-706.39,34.69
-672.92,32.43
-606.98,29.14
-533.35,28.17
-453.8,24.68
-369.23,21.42
-278.35,16.96
-185.91,14.32
-131.93,11.67
-36.74,7.78
61.51,4.25
157.34,0.39
251.68,-2.86
343.82,-6.48
430.15,-8.78
475.51,-11.14
553.9,-15.21
624.34,-16.35
687.91,-17.91
743.41,-20.52
787.97,-21.26
825.27,-22.05
840.07,-21.32
860.06,-22.1
869.82,-22.66
868.79,-22.38
857.21,-21.14
834.42,-20.24
804.17,-19.43
781.1,-18.08
733.22,-15.82
677.88,-11.85
613.5,-10.29
540.39,-8.2
461.16,-3.58
376.65,-0.39
327.85,1.77
235.94,5.1
140.68,9.96
44.58,12.18
-51.97,15.56
-147.32,20.4
-241.71,23.97
-293.8,25.41
-382.56,29.26
-466.47,31.74
-545.53,34.31
-618.24,36.74
-681.46,37.68
-738.26,40.08
-766.12,40.57
-808.33,43.07
-840.95,43.6
-862.61,43.92
-875.08,44.6
-876.92,44.41
-867.7,42.03
-858.87,40.9
-833.39,40.05
-798.26,38.66
-754.09,37.15
-700.2,34.96
-638.81,30.67
-568.02,28.68
-525.32,27.25
-445.69,24.7
-361.64,19.6
-270.81,17.36
-177.44,14.18
-81.9,9.02
15.03,6.67
67.81,4.07
164.29,-0.22
257.97,-2.86
350.05,-6
435.16,-8.78
516.11,-13.76
590.94,-14.97
629.9,-17.4
691.36,-18.85
745.67,-19.74
791.38,-21.48
826.05,-22.19
849.35,-22.81
865.87,-23.01
868.12,-23.02
867.16,-21.77
854.14,-21.54
832.76,-19.98
798.42,-19.21
755.03,-17.79
703.27,-13.25
670.89,-12.2
603.59,-10.45
532.06,-8.12
453.05,-2.6
366.91,-0.44
277.57,3.24
184.6,7.86
132.98,10.18
36.56,13.26
-61.31,16.22
-156.99,20.67
-250.51,24.1
-341.6,26.52
-428.7,31.21
-473.72,32.66
-552.27,34.4
-623.67,36.86
-688.15,37.22
-742.55,40.5
-789.04,41.64
-826.81,43.67
-841.79,43.51
-864.04,44.41
-874.44,44.59
-874.89,44.38
-866.06,42.91
-845.52,40.18
-814.96,39.17
-793.84,37.88
-747.38,37.06
-693.29,34.38
-630.83,30.53
-559.5,28.05
-482.89,25.4
-397.87,21.56
-350.56,19.44
-260.17,16.12
-165.51,13.07
-70.53,8.68
26.01,5.33
123.33,2.52
217.46,-2.79
268.89,-4.41
358.52,-7.02
444.95,-10.9
525.97,-14.45
597.98,-16.42
663.88,-17.95
722.97,-20.1
751.45,-20.07
794.07,-22.02
828.08,-23.65
852.4,-25.4
865.71,-23.59
867.67,-23.24
860.44,-22.82
851.5,-22.67
826.73,-20.64
792.84,-20.07
750.23,-18.11
696.52,-16.04
635.61,-11.19
564.46,-8.74
522.7,-7.52
443.52,-4.22
357.86,0.54
268.09,2.91
174.28,7.18
78.63,11.66
-18.12,14.56
-72.38,15.87
-167.39,21.8
-261.33,23.5
-350.73,26.72
-437.12,31.4
-518.53,33.94
-592.53,35.42
-630.93,36.92
-692.88,39.32
-747.05,40.82
-793.34,43.22
-827.63,43.98
-853.95,44.02
-869,45.1
-873.62,44.28
-873.62,44.28
-861.47,42.63
-840.38,41.29
-808.72,39.31
-767.5,37.33
-718.08,35.36
-686.18,34.54
-620.95,30.5
-551.19,27.94
-471.49,26.03
-388.53,20.85
-300.95,17.62
-207.28,15.46
-156.55,12.59
-59.02,8.38
37.69,5.49
133.01,1.73
227.38,-2.99
317.81,-5.75
406.21,-8.72
453.05,-12.24
532.26,-14.46
603.4,-16.29
670.46,-18.53
726.23,-20.9
773.84,-22.75
812.12,-24.31
828.93,-24.48
852.13,-25.53
864.5,-25.08
866.41,-25.24
857.75,-23.82
839.28,-21.83
808.26,-20.67
787.19,-19.65
744.12,-17.34
689.45,-16.06
627.98,-11.07
557.22,-8.95
481.69,-6.35
398.72,-1.06
350.84,0.18
260.56,3.33
167.89,8.1
71.61,11.3
-24.75,15.16
-122.1,18.07
-215.44,22.7
-267.91,24.06
-357.5,26.82
-443.43,31.19
-524.15,34.35
-597.54,36.02
-662.87,37.82
