367.43988,-56.157482,2023-06-22 11:20:53.210
141.577072,-16.532829,2023-06-22 11:20:53.714
13.386468,6.035781,2023-06-22 11:20:54.127
-115.67733,28.343082,2023-06-22 11:20:54.534
-337.642334,69.322319,2023-06-22 11:20:55.315
-413.272644,81.750595,2023-06-22 11:20:55.722
-456.712097,90.503983,2023-06-22 11:20:56.125
-464.008759,92.27491,2023-06-22 11:20:56.532
-372.183868,77.311508,2023-06-22 11:20:57.315
-281.358307,61.137524,2023-06-22 11:20:57.717
-167.014755,40.396564,2023-06-22 11:20:58.124
-40.927032,18.737082,2023-06-22 11:20:58.529
211.617737,-26.429956,2023-06-22 11:20:59.315
317.248932,-46.359161,2023-06-22 11:20:59.731
398.338287,-60.898018,2023-06-22 11:21:00.137
446.628693,-69.184868,2023-06-22 11:21:00.539
439.398407,-69.392998,2023-06-22 11:21:01.315
383.076324,-60.006298,2023-06-22 11:21:01.722
295.186249,-45.260643,2023-06-22 11:21:02.130
183.798767,-23.914902,2023-06-22 11:21:02.535
-70.74398,20.256195,2023-06-22 11:21:03.315
-195.699051,42.923161,2023-06-22 11:21:03.721
-305.105286,61.47559,2023-06-22 11:21:04.125
-389.549683,76.703812,2023-06-22 11:21:04.534
-464.587769,91.774323,2023-06-22 11:21:05.315
